v19	2\*3plPastprogNegFam	
v19	1plPreparfNegFam	
v19	3sgPastprogNeg	
v19	1plPreparf	
v19	1plPreterit	
v19	1sgPreparfNegFam	
v19	gerPres	
v19	2plImpCompNeg	
v19	3plPreparfNeg	
v19	2\*3plPreterit	
v19	3sgPreIndNegFam	
v19	1sgPreparfNeg	
v19	ProhibNormForm	
v19	2sgPastprogNeg	
v19	2sgPreteritNeg	
v19	1sgPreparf	
v19	2sgPreparf	
v19	1sgPreSubjNeg	
v19	ProhibNormFormpl	
v19	1sgPreSubj	
v19	2\*3plPreIndNegFam	
v19	1sgPreInd	
v19	3plPastprogNeg	
v19	2sgPreterit	
v19	2plPreSubj	
v19	3plPreIndNeg	
v19	3sgPreparf	
v19	2plPreInd	
v19	1sgPreIndNeg	
v19	1plPreparfFam	
v19	3plPreparf	
v19	1sgPreparfFam	
v19	3sgPreIndNeg	
v19	2\*3plPreparfNegFam	
v19	1plPreIndNeg	
v19	2\*3plPreSubjNegFam	
v19	2plPreIndNeg	
v19	2plPreparf	
v19	imperNormpl	
v19	imperNorm	
v19	1plPreteritNeg	
v19	3sgImpComp	
v19	3plImpCompNeg	
v19	1plPreparfNeg	
v19	3plPreparfNegFam	
v19	2sgPreparfNegFam	
v19	2\*3plPreparfFam	
v19	ProhibNormpl	
v19	1sgPastprog	
v19	1plImpComp	
v19	3plPreteritNeg	
v19	2\*3sgPreSubj	
v19	2\*3plPreInd	
v19	2\*3plPreSubj	
v19	2\*3plPreIndFam	
v19	3sgPreteritNeg	
v19	2\*3plPreteritFam	
v19	3sgPreIndFam	
v19	2\*3plImpCompNeg	
v19	partPasNeg	
v19	2\*3sgPreterit	
v19	2sgPreparfNeg	
v19	1sgPastprogNeg	
v19	2plPreSubjNeg	
v19	3plImpComp	
v19	2plImpComp	
v19	2plPreterit	
v19	2\*3plPreSubjFam	
v19	1plPastprogNeg	
v19	2sgPastprog	
v19	2sgPreparfFam	
v25	2\*3sgPreInd	
v25	partOblig	
v25	3sgPreparfNeg	
v25	partPas	
v25	1plPreSubjNeg	
v25	3sgPreIndNegLitt	
v25	2sgPreIndNeg	
v25	1plPreSubj	
v25	1sgPreterit	
v25	2plPreparfNegFam	
v25	2sgIrrelNeg	
v25	3plPreSubjNeg	
v25	\*10\*inf	
v25	3sgIrrelNeg	
v25	2sgPreSubj	
v25	1plPreInd	
v25	2sgPreInd	
v25	2\*3plPreteritNegFam	
v25	1sgPreteritNeg	
v25	partPres	
v25	3plPreparfFam	
v25	3sgPreparfFam	
v25	2plPreteritNeg	
v25	ProhibNorm	
v25	3sgPreSubjNeg	
v25	2plPreparfFam	
v25	2\*3sgIrrel	
v25	2\*3plIrrel	
v25	2sgPreSubjNeg	
v25	2sgPreIndNegLitt	
v25	2plPreparfNeg	
v25	3sgPreparfNegFam	
v25	2sgIrrel	
v25	infApocope	
v25	2plIrrel	
v25	3plPreIndNegFam	
v25	1plPreparfNegFam	
v25	1plPreparf	
v25	1plPreterit	
v25	1sgPreparfNegFam	
v25	gerPres	
v25	2plPreIndNegLitt	
v25	3plPreparfNeg	
v25	2\*3plIrrelNegFam	
v25	2\*3plPreterit	
v25	3sgPreIndNegFam	
v25	1sgPreparfNeg	
v25	ProhibNormForm	
v25	1plIrrelNeg	
v25	2sgPreteritNeg	
v25	1sgPreparf	
v25	2sgPreparf	
v25	1sgPreSubjNeg	
v25	ProhibNormFormpl	
v25	3plIrrelNeg	
v25	1sgPreSubj	
v25	1sgPreIndNegLitt	
v25	1sgPreInd	
v25	2\*3plIrrelFam	
v25	1plPreIndNegLitt	
v25	2sgPreterit	
v25	2plIrrelNeg	
v25	2plPreSubj	
v25	3plPreIndNeg	
v25	3sgPreparf	
v25	2plPreInd	
v25	1sgPreIndNeg	
v25	3plPreIndNegLitt	
v25	1plPreparfFam	
v25	3plPreparf	
v25	1sgPreparfFam	
v25	3sgPreIndNeg	
v25	2\*3plPreparfNegFam	
v25	1plPreIndNeg	
v25	2plPreIndNeg	
v25	2plPreparf	
v25	imperNorm	
v25	imperNormpl	
v25	1plPreteritNeg	
v25	1plPreparfNeg	
v25	3plPreparfNegFam	
v25	3sg.Opt	
v25	2sgPreparfNegFam	
v25	2\*3plPreparfFam	
v25	ProhibNormpl	
v25	3plPreteritNeg	
v25	2\*3sgPreSubj	
v25	2\*3sgPreIndFam	
v25	1sgIrrelNeg	
v25	2\*3plPreInd	
v25	2\*3plPreSubj	
v25	2\*3plPreIndFam	
v25	3sgPreteritNeg	
v25	2\*3plPreteritFam	
v25	2\*3plPreSubjNeg	
v25	2\*3sgPreSubjFam	
v25	1sgIrrel	
v25	partPasNeg	
v25	2\*3sgPreterit	
v25	2sgPreparfNeg	
v25	2plPreSubjNeg	
v25	2plPreterit	
v25	2\*3plPreSubjFam	
v25	1plIrrel	
v25	2sgPreparfFam	
v10	2\*3plPastprog	
v10	2\*3sgPreInd	
v10	2\*3plImpComp	
v10	partOblig	
v10	3sgPreparfNeg	
v10	partPas	
v10	1plPreSubjNeg	
v10	2sgPreIndNeg	
v10	1plPastprog	
v10	1plPreSubj	
v10	1sgImpCompNeg	
v10	1sgPreterit	
v10	2sgImpComp	
v10	2plPastprog	
v10	2plPreparfNegFam	
v10	1sgImpComp	
v10	3plPreSubjNeg	
v10	\*10\*inf	
v10	3sgImpCompNeg	
v10	2sgPreSubj	
v10	1plPreInd	
v10	2sgImpCompNeg	
v10	2plPastprogNeg	
v10	2sgPreInd	
v10	2\*3plPreteritNegFam	
v10	1sgPreteritNeg	
v10	2\*3plPastprogFam	
v10	partPres	
v10	3plPreparfFam	
v10	3sgPreparfFam	
v10	2plPreteritNeg	
v10	3sgPreSubjNegFam	
v10	ProhibNorm	
v10	3sgPreSubjNeg	
v10	2plPreparfFam	
v10	2sgPreSubjNeg	
v10	2plPreparfNeg	
v10	1plImpCompNeg	
v10	3sgPreparfNegFam	
v10	3sgPreSubjFam	
v10	infApocope	
v10	2\*3sgPastprog	
v10	2\*3plPastprogNegFam	
v10	3plPreSubjNegFam	
v10	1plPreparfNegFam	
v10	3sgPastprogNeg	
v10	1plPreparf	
v10	1plPreterit	
v10	1sgPreparfNegFam	
v10	gerPres	
v10	2plImpCompNeg	
v10	3plPreparfNeg	
v10	2\*3plPreterit	
v10	3sgPreIndNegFam	
v10	1sgPreparfNeg	
v10	ProhibNormForm	
v10	2sgPastprogNeg	
v10	2sgPreteritNeg	
v10	1sgPreparf	
v10	2sgPreparf	
v10	1sgPreSubjNeg	
v10	ProhibNormFormpl	
v10	1sgPreSubj	
v10	2\*3plPreIndNegFam	
v10	1sgPreInd	
v10	3plPastprogNeg	
v10	2sgPreterit	
v10	2plPreSubj	
v10	3plPreIndNeg	
v10	3sgPreparf	
v10	2plPreInd	
v10	1sgPreIndNeg	
v10	1plPreparfFam	
v10	3plPreparf	
v10	1sgPreparfFam	
v10	3sgPreIndNeg	
v10	2\*3plPreparfNegFam	
v10	1plPreIndNeg	
v10	2plPreIndNeg	
v10	2plPreparf	
v10	imperNormpl	
v10	imperNorm	
v10	1plPreteritNeg	
v10	3sgImpComp	
v10	3plImpCompNeg	
v10	1plPreparfNeg	
v10	3plPreparfNegFam	
v10	2sgPreparfNegFam	
v10	2\*3plPreparfFam	
v10	ProhibNormpl	
v10	1sgPastprog	
v10	1plImpComp	
v10	3plPreteritNeg	
v10	2\*3sgPreSubj	
v10	2\*3plPreInd	
v10	2\*3plPreSubj	
v10	2\*3plPreIndFam	
v10	3sgPreteritNeg	
v10	2\*3plPreteritFam	
v10	3sgPreIndFam	
v10	2\*3plImpCompNeg	
v10	partPasNeg	
v10	2\*3sgPreterit	
v10	2sgPreparfNeg	
v10	1sgPastprogNeg	
v10	2plPreSubjNeg	
v10	3plImpComp	
v10	2plImpComp	
v10	2plPreterit	
v10	2\*3plPreSubjFam	
v10	1plPastprogNeg	
v10	2sgPastprog	
v10	2sgPreparfFam	
v7	2\*3plPastprog	
v7	2\*3sgPreInd	
v7	2\*3plImpComp	
v7	partOblig	
v7	3sgPreparfNeg	
v7	partPas	
v7	1plPreSubjNeg	
v7	2sgPreIndNeg	
v7	1plPastprog	
v7	1plPreSubj	
v7	1sgImpCompNeg	
v7	1sgPreterit	
v7	2sgImpComp	
v7	2plPastprog	
v7	2plPreparfNegFam	
v7	1sgImpComp	
v7	3plPreSubjNeg	
v7	\*10\*inf	
v7	3sgImpCompNeg	
v7	2sgPreSubj	
v7	1plPreInd	
v7	2sgImpCompNeg	
v7	2plPastprogNeg	
v7	2sgPreInd	
v7	2\*3plPreteritNegFam	
v7	1sgPreteritNeg	
v7	2\*3plPastprogFam	
v7	partPres	
v7	3plPreparfFam	
v7	3sgPreparfFam	
v7	2plPreteritNeg	
v7	3sgPreSubjNegFam	
v7	ProhibNorm	
v7	3sgPreSubjNeg	
v7	2plPreparfFam	
v7	2sgPreSubjNeg	
v7	2plPreparfNeg	
v7	1plImpCompNeg	
v7	3sgPreparfNegFam	
v7	3sgPreSubjFam	
v7	infApocope	
v7	2\*3sgPastprog	
v7	2\*3plPastprogNegFam	
v7	1plPreparfNegFam	
v7	3sgPastprogNeg	
v7	1plPreparf	
v7	1plPreterit	
v7	1sgPreparfNegFam	
v7	gerPres	
v7	2plImpCompNeg	
v7	3plPreparfNeg	
v7	2\*3plPreterit	
v7	3sgPreIndNegFam	
v7	1sgPreparfNeg	
v7	ProhibNormForm	
v7	2sgPastprogNeg	
v7	2sgPreteritNeg	
v7	1sgPreparf	
v7	2sgPreparf	
v7	1sgPreSubjNeg	
v7	ProhibNormFormpl	
v7	1sgPreSubj	
v7	2\*3plPreIndNegFam	
v7	1sgPreInd	
v7	3plPastprogNeg	
v7	2sgPreterit	
v7	2plPreSubj	
v7	3plPreIndNeg	
v7	3sgPreparf	
v7	2plPreInd	
v7	1sgPreIndNeg	
v7	1plPreparfFam	
v7	3plPreparf	
v7	1sgPreparfFam	
v7	3sgPreIndNeg	
v7	2\*3plPreparfNegFam	
v7	1plPreIndNeg	
v7	2\*3plPreSubjNegFam	
v7	2plPreIndNeg	
v7	2plPreparf	
v7	imperNormpl	
v7	imperNorm	
v7	1plPreteritNeg	
v7	3sgImpComp	
v7	3plImpCompNeg	
v7	1plPreparfNeg	
v7	3plPreparfNegFam	
v7	2sgPreparfNegFam	
v7	2\*3plPreparfFam	
v7	ProhibNormpl	
v7	1sgPastprog	
v7	1plImpComp	
v7	3plPreteritNeg	
v7	2\*3sgPreSubj	
v7	2\*3plPreInd	
v7	2\*3plPreSubj	
v7	2\*3plPreIndFam	
v7	3sgPreteritNeg	
v7	2\*3plPreteritFam	
v7	3sgPreIndFam	
v7	2\*3plImpCompNeg	
v7	partPasNeg	
v7	2\*3sgPreterit	
v7	2sgPreparfNeg	
v7	1sgPastprogNeg	
v7	2plPreSubjNeg	
v7	3plImpComp	
v7	2plImpComp	
v7	2plPreterit	
v7	2\*3plPreSubjFam	
v7	1plPastprogNeg	
v7	2sgPastprog	
v7	2sgPreparfFam	
v20	2\*3plPastprog	
v20	2\*3sgPreInd	
v20	2\*3plImpComp	
v20	partOblig	
v20	3sgPreparfNeg	
v20	partPas	
v20	1plPreSubjNeg	
v20	2sgPreIndNeg	
v20	1plPastprog	
v20	1plPreSubj	
v20	1sgImpCompNeg	
v20	1sgPreterit	
v20	2sgImpComp	
v20	2plPastprog	
v20	2plPreparfNegFam	
v20	1sgImpComp	
v20	3plPreSubjNeg	
v20	\*10\*inf	
v20	3sgImpCompNeg	
v20	2sgPreSubj	
v20	1plPreInd	
v20	2sgImpCompNeg	
v20	2plPastprogNeg	
v20	2sgPreInd	
v20	2\*3plPreteritNegFam	
v20	1sgPreteritNeg	
v20	2\*3plPastprogFam	
v20	partPres	
v20	3plPreparfFam	
v20	3sgPreparfFam	
v20	2plPreteritNeg	
v20	3sgPreSubjNegFam	
v20	ProhibNorm	
v20	3sgPreSubjNeg	
v20	2plPreparfFam	
v20	2sgPreSubjNeg	
v20	2plPreparfNeg	
v20	1plImpCompNeg	
v20	3sgPreparfNegFam	
v20	3sgPreSubjFam	
v20	infApocope	
v20	2\*3sgPastprog	
v20	2\*3plPastprogNegFam	
v20	1plPreparfNegFam	
v20	3sgPastprogNeg	
v20	1plPreparf	
v20	1plPreterit	
v20	1sgPreparfNegFam	
v20	gerPres	
v20	2plImpCompNeg	
v20	3plPreparfNeg	
v20	2\*3plPreterit	
v20	3sgPreIndNegFam	
v20	1sgPreparfNeg	
v20	ProhibNormForm	
v20	2sgPastprogNeg	
v20	2sgPreteritNeg	
v20	1sgPreparf	
v20	2sgPreparf	
v20	1sgPreSubjNeg	
v20	ProhibNormFormpl	
v20	1sgPreSubj	
v20	2\*3plPreIndNegFam	
v20	1sgPreInd	
v20	3plPastprogNeg	
v20	2sgPreterit	
v20	2plPreSubj	
v20	3plPreIndNeg	
v20	3sgPreparf	
v20	2plPreInd	
v20	1sgPreIndNeg	
v20	1plPreparfFam	
v20	3plPreparf	
v20	1sgPreparfFam	
v20	3sgPreIndNeg	
v20	2\*3plPreparfNegFam	
v20	1plPreIndNeg	
v20	2\*3plPreSubjNegFam	
v20	2plPreIndNeg	
v20	2plPreparf	
v20	imperNormpl	
v20	imperNorm	
v20	1plPreteritNeg	
v20	3sgImpComp	
v20	3plImpCompNeg	
v20	1plPreparfNeg	
v20	3plPreparfNegFam	
v20	2sgPreparfNegFam	
v20	2\*3plPreparfFam	
v20	ProhibNormpl	
v20	1sgPastprog	
v20	1plImpComp	
v20	3plPreteritNeg	
v20	2\*3sgPreSubj	
v20	2\*3plPreInd	
v20	2\*3plPreSubj	
v20	2\*3plPreIndFam	
v20	3sgPreteritNeg	
v20	2\*3plPreteritFam	
v20	3sgPreIndFam	
v20	2\*3plImpCompNeg	
v20	partPasNeg	
v20	2\*3sgPreterit	
v20	2sgPreparfNeg	
v20	1sgPastprogNeg	
v20	2plPreSubjNeg	
v20	3plImpComp	
v20	2plImpComp	
v20	2plPreterit	
v20	2\*3plPreSubjFam	
v20	1plPastprogNeg	
v20	2sgPastprog	
v20	2sgPreparfFam	
v5	2\*3plPastprog	
v5	2\*3sgPreInd	
v5	2\*3plImpComp	
v5	partOblig	
v5	3sgPreparfNeg	
v5	partPas	
v5	1plPreSubjNeg	
v5	2sgPreIndNeg	
v5	1plPastprog	
v5	1plPreSubj	
v5	1sgImpCompNeg	
v5	1sgPreterit	
v5	2sgImpComp	
v5	2plPastprog	
v5	2plPreparfNegFam	
v5	1sgImpComp	
v5	3plPreSubjNeg	
v5	\*10\*inf	
v5	3sgImpCompNeg	
v5	2sgPreSubj	
v5	1plPreInd	
v5	2sgImpCompNeg	
v5	2plPastprogNeg	
v5	2sgPreInd	
v5	2\*3plPreteritNegFam	
v5	1sgPreteritNeg	
v5	2\*3plPastprogFam	
v5	partPres	
v5	3plPreparfFam	
v5	3sgPreparfFam	
v5	2plPreteritNeg	
v5	3sgPreSubjNegFam	
v5	ProhibNorm	
v5	3sgPreSubjNeg	
v5	2plPreparfFam	
v5	2sgPreSubjNeg	
v5	2plPreparfNeg	
v5	1plImpCompNeg	
v5	3sgPreparfNegFam	
v5	3sgPreSubjFam	
v5	infApocope	
v5	2\*3sgPastprog	
v5	2\*3plPastprogNegFam	
v5	3plPreSubjNegFam	
v5	1plPreparfNegFam	
v5	3sgPastprogNeg	
v5	1plPreparf	
v5	1plPreterit	
v5	1sgPreparfNegFam	
v5	gerPres	
v5	2plImpCompNeg	
v5	3plPreparfNeg	
v5	2\*3plPreterit	
v5	3sgPreIndNegFam	
v5	1sgPreparfNeg	
v5	ProhibNormForm	
v5	2sgPastprogNeg	
v5	2sgPreteritNeg	
v5	1sgPreparf	
v5	2sgPreparf	
v5	1sgPreSubjNeg	
v5	ProhibNormFormpl	
v5	1sgPreSubj	
v5	2\*3plPreIndNegFam	
v5	1sgPreInd	
v5	3plPastprogNeg	
v5	2sgPreterit	
v5	2plPreSubj	
v5	3plPreIndNeg	
v5	3sgPreparf	
v5	2plPreInd	
v5	1sgPreIndNeg	
v5	1plPreparfFam	
v5	3plPreparf	
v5	1sgPreparfFam	
v5	3sgPreIndNeg	
v5	2\*3plPreparfNegFam	
v5	1plPreIndNeg	
v5	2plPreIndNeg	
v5	2plPreparf	
v5	imperNormpl	
v5	imperNorm	
v5	1plPreteritNeg	
v5	3sgImpComp	
v5	3plImpCompNeg	
v5	1plPreparfNeg	
v5	3plPreparfNegFam	
v5	2sgPreparfNegFam	
v5	2\*3plPreparfFam	
v5	ProhibNormpl	
v5	1sgPastprog	
v5	1plImpComp	
v5	3plPreteritNeg	
v5	2\*3sgPreSubj	
v5	2\*3plPreInd	
v5	2\*3plPreSubj	
v5	2\*3plPreIndFam	
v5	3sgPreteritNeg	
v5	2\*3plPreteritFam	
v5	3sgPreIndFam	
v5	2\*3plImpCompNeg	
v5	partPasNeg	
v5	2\*3sgPreterit	
v5	2sgPreparfNeg	
v5	1sgPastprogNeg	
v5	2plPreSubjNeg	
v5	3plImpComp	
v5	2plImpComp	
v5	2plPreterit	
v5	2\*3plPreSubjFam	
v5	1plPastprogNeg	
v5	2sgPastprog	
v5	2sgPreparfFam	
v23	2\*3plPastprog	
v23	2\*3sgPreInd	
v23	2\*3plImpComp	
v23	partOblig	
v23	3sgPreparfNeg	
v23	partPas	
v23	1plPreSubjNeg	
v23	2sgPreIndNeg	
v23	1plPastprog	
v23	1plPreSubj	
v23	1sgImpCompNeg	
v23	1sgPreterit	
v23	2sgImpComp	
v23	2plPastprog	
v23	2plPreparfNegFam	
v23	1sgImpComp	
v23	3plPreSubjNeg	
v23	\*10\*inf	
v23	3sgImpCompNeg	
v23	2sgPreSubj	
v23	1plPreInd	
v23	2sgImpCompNeg	
v23	2plPastprogNeg	
v23	2sgPreInd	
v23	2\*3plPreteritNegFam	
v23	1sgPreteritNeg	
v23	2\*3plPastprogFam	
v23	partPres	
v23	3plPreparfFam	
v23	3sgPreparfFam	
v23	2plPreteritNeg	
v23	3sgPreSubjNegFam	
v23	ProhibNorm	
v23	3sgPreSubjNeg	
v23	2plPreparfFam	
v23	2sgPreSubjNeg	
v23	2plPreparfNeg	
v23	1plImpCompNeg	
v23	3sgPreparfNegFam	
v23	3sgPreSubjFam	
v23	infApocope	
v23	2\*3sgPastprog	
v23	2\*3plPastprogNegFam	
v23	1plPreparfNegFam	
v23	3sgPastprogNeg	
v23	1plPreparf	
v23	1plPreterit	
v23	1sgPreparfNegFam	
v23	gerPres	
v23	2plImpCompNeg	
v23	3plPreparfNeg	
v23	2\*3plPreterit	
v23	3sgPreIndNegFam	
v23	1sgPreparfNeg	
v23	2sgPastprogNeg	
v23	2sgPreteritNeg	
v23	1sgPreparf	
v23	2sgPreparf	
v23	1sgPreSubjNeg	
v23	1sgPreSubj	
v23	2\*3plPreIndNegFam	
v23	1sgPreInd	
v23	3plPastprogNeg	
v23	2sgPreterit	
v23	2plPreSubj	
v23	3plPreIndNeg	
v23	3sgPreparf	
v23	2plPreInd	
v23	1sgPreIndNeg	
v23	1plPreparfFam	
v23	3plPreparf	
v23	1sgPreparfFam	
v23	3sgPreIndNeg	
v23	2\*3plPreparfNegFam	
v23	1plPreIndNeg	
v23	2\*3plPreSubjNegFam	
v23	2plPreIndNeg	
v23	2plPreparf	
v23	imperNormpl	
v23	imperNorm	
v23	1plPreteritNeg	
v23	3sgImpComp	
v23	3plImpCompNeg	
v23	1plPreparfNeg	
v23	3plPreparfNegFam	
v23	2sgPreparfNegFam	
v23	2\*3plPreparfFam	
v23	ProhibNormpl	
v23	1sgPastprog	
v23	1plImpComp	
v23	3plPreteritNeg	
v23	2\*3sgPreSubj	
v23	2\*3plPreInd	
v23	2\*3plPreSubj	
v23	2\*3plPreIndFam	
v23	3sgPreteritNeg	
v23	2\*3plPreteritFam	
v23	3sgPreIndFam	
v23	2\*3plImpCompNeg	
v23	partPasNeg	
v23	2\*3sgPreterit	
v23	2sgPreparfNeg	
v23	1sgPastprogNeg	
v23	2plPreSubjNeg	
v23	3plImpComp	
v23	2plImpComp	
v23	2plPreterit	
v23	2\*3plPreSubjFam	
v23	1plPastprogNeg	
v23	2sgPastprog	
v23	2sgPreparfFam	
v9	2\*3plPastprog	
v9	2\*3sgPreInd	
v9	2\*3plImpComp	
v9	partOblig	
v9	3sgPreparfNeg	
v9	partPas	
v9	1plPreSubjNeg	
v9	2sgPreIndNeg	
v9	1plPastprog	
v9	1plPreSubj	
v9	1sgImpCompNeg	
v9	1sgPreterit	
v9	2sgImpComp	
v9	2plPastprog	
v9	2plPreparfNegFam	
v9	1sgImpComp	
v9	3plPreSubjNeg	
v9	\*10\*inf	
v9	3sgImpCompNeg	
v9	2sgPreSubj	
v9	1plPreInd	
v9	2sgImpCompNeg	
v9	2plPastprogNeg	
v9	2sgPreInd	
v9	2\*3plPreteritNegFam	
v9	1sgPreteritNeg	
v9	2\*3plPastprogFam	
v9	partPres	
v9	3plPreparfFam	
v9	3sgPreparfFam	
v9	2plPreteritNeg	
v9	3sgPreSubjNegFam	
v9	ProhibNorm	
v9	3sgPreSubjNeg	
v9	2plPreparfFam	
v9	2sgPreSubjNeg	
v9	2plPreparfNeg	
v9	1plImpCompNeg	
v9	3sgPreparfNegFam	
v9	3sgPreSubjFam	
v9	infApocope	
v9	2\*3sgPastprog	
v9	2\*3plPastprogNegFam	
v9	1plPreparfNegFam	
v9	3sgPastprogNeg	
v9	1plPreparf	
v9	1plPreterit	
v9	1sgPreparfNegFam	
v9	gerPres	
v9	2plImpCompNeg	
v9	3plPreparfNeg	
v9	2\*3plPreterit	
v9	3sgPreIndNegFam	
v9	1sgPreparfNeg	
v9	ProhibNormForm	
v9	2sgPastprogNeg	
v9	2sgPreteritNeg	
v9	1sgPreparf	
v9	2sgPreparf	
v9	1sgPreSubjNeg	
v9	ProhibNormFormpl	
v9	1sgPreSubj	
v9	2\*3plPreIndNegFam	
v9	1sgPreInd	
v9	3plPastprogNeg	
v9	2sgPreterit	
v9	2plPreSubj	
v9	3plPreIndNeg	
v9	3sgPreparf	
v9	2plPreInd	
v9	1sgPreIndNeg	
v9	1plPreparfFam	
v9	3plPreparf	
v9	1sgPreparfFam	
v9	3sgPreIndNeg	
v9	2\*3plPreparfNegFam	
v9	1plPreIndNeg	
v9	2\*3plPreSubjNegFam	
v9	2plPreIndNeg	
v9	2plPreparf	
v9	imperNormpl	
v9	imperNorm	
v9	1plPreteritNeg	
v9	3sgImpComp	
v9	3plImpCompNeg	
v9	1plPreparfNeg	
v9	3plPreparfNegFam	
v9	2sgPreparfNegFam	
v9	2\*3plPreparfFam	
v9	ProhibNormpl	
v9	1sgPastprog	
v9	1plImpComp	
v9	3plPreteritNeg	
v9	2\*3sgPreSubj	
v9	2\*3plPreInd	
v9	2\*3plPreSubj	
v9	2\*3plPreIndFam	
v9	3sgPreteritNeg	
v9	2\*3plPreteritFam	
v9	3sgPreIndFam	
v9	2\*3plImpCompNeg	
v9	partPasNeg	
v9	2\*3sgPreterit	
v9	2sgPreparfNeg	
v9	1sgPastprogNeg	
v9	2plPreSubjNeg	
v9	3plImpComp	
v9	2plImpComp	
v9	2plPreterit	
v9	2\*3plPreSubjFam	
v9	1plPastprogNeg	
v9	2sgPastprog	
v9	2sgPreparfFam	
v24	2\*3plPastprog	
v24	2\*3sgPreInd	
v24	2\*3plImpComp	
v24	partOblig	
v24	3sgPreparfNeg	
v24	partPas	
v24	1plPreSubjNeg	
v24	2sgPreIndNeg	
v24	1plPastprog	
v24	1plPreSubj	c
v24	1plPreSubj	v
v24	1sgImpCompNeg	
v24	1sgPreterit	
v24	2sgImpComp	
v24	2plPastprog	
v24	2plPreparfNegFam	
v24	1sgImpComp	
v24	3plPreSubjNeg	
v24	\*10\*inf	
v24	3sgImpCompNeg	
v24	2sgPreSubj	c
v24	2sgPreSubj	v
v24	1plPreInd	
v24	2sgImpCompNeg	
v24	RootImpComp	
v24	2plPastprogNeg	
v24	2sgPreInd	
v24	2\*3plPreteritNegFam	
v24	1sgPreteritNeg	
v24	2\*3plPastprogFam	
v24	partPres	
v24	3plPreparfFam	
v24	3sgPreparfFam	
v24	2plPreteritNeg	
v24	3sgPreSubjNegFam	
v24	ProhibNorm	
v24	3sgPreSubjNeg	
v24	2plPreparfFam	
v24	2sgPreSubjNeg	
v24	2plPreparfNeg	
v24	1plImpCompNeg	
v24	3sgPreparfNegFam	
v24	3sgPreSubjFam	c
v24	3sgPreSubjFam	v
v24	infApocope	
v24	2\*3sgPastprog	
v24	2\*3plPastprogNegFam	
v24	1plPreparfNegFam	
v24	3sgPastprogNeg	
v24	1plPreparf	
v24	1plPreterit	
v24	1sgPreparfNegFam	
v24	gerPres	
v24	2plImpCompNeg	
v24	3plPreparfNeg	
v24	2\*3plPreterit	
v24	3sgPreIndNegFam	
v24	1sgPreparfNeg	
v24	ProhibNormForm	
v24	2sgPastprogNeg	
v24	2sgPreteritNeg	
v24	1sgPreparf	
v24	2sgPreparf	
v24	1sgPreSubjNeg	
v24	ProhibNormFormpl	
v24	1sgPreSubj	c
v24	1sgPreSubj	v
v24	2\*3plPreIndNegFam	
v24	1sgPreInd	
v24	3plPastprogNeg	
v24	2sgPreterit	
v24	2plPreSubj	c
v24	2plPreSubj	v
v24	3plPreIndNeg	
v24	3sgPreparf	
v24	2plPreInd	
v24	1sgPreIndNeg	
v24	1plPreparfFam	
v24	3plPreparf	
v24	1sgPreparfFam	
v24	3sgPreIndNeg	
v24	2\*3plPreparfNegFam	
v24	1plPreIndNeg	
v24	2\*3plPreSubjNegFam	
v24	2plPreIndNeg	
v24	2plPreparf	
v24	imperNormpl	
v24	imperNorm	
v24	1plPreteritNeg	
v24	3sgImpComp	
v24	3plImpCompNeg	
v24	1plPreparfNeg	
v24	3plPreparfNegFam	
v24	2sgPreparfNegFam	
v24	2\*3plPreparfFam	
v24	ProhibNormpl	
v24	1sgPastprog	
v24	1plImpComp	
v24	3plPreteritNeg	
v24	2\*3sgPreSubj	c
v24	2\*3sgPreSubj	v
v24	2\*3plPreInd	
v24	2\*3plPreSubj	c
v24	2\*3plPreSubj	v
v24	2\*3plPreIndFam	
v24	3sgPreteritNeg	
v24	2\*3plPreteritFam	
v24	3sgPreIndFam	
v24	2\*3plImpCompNeg	
v24	partPasNeg	
v24	2\*3sgPreterit	
v24	2sgPreparfNeg	
v24	1sgPastprogNeg	
v24	2plPreSubjNeg	
v24	3plImpComp	
v24	2plImpComp	
v24	2plPreterit	
v24	2\*3plPreSubjFam	c
v24	2\*3plPreSubjFam	v
v24	1plPastprogNeg	
v24	2sgPastprog	
v24	2sgPreparfFam	
inv		
v17	2\*3plPastprog	
v17	2\*3sgPreInd	
v17	2\*3plImpComp	
v17	partOblig	
v17	3sgPreparfNeg	
v17	partPas	
v17	1plPreSubjNeg	
v17	2sgPreIndNeg	
v17	1plPastprog	
v17	1plPreSubj	
v17	1sgImpCompNeg	
v17	1sgPreterit	
v17	2sgImpComp	
v17	2plPastprog	
v17	2plPreparfNegFam	
v17	1sgImpComp	
v17	3plPreSubjNeg	
v17	\*10\*inf	
v17	3sgImpCompNeg	
v17	2sgPreSubj	
v17	1plPreInd	
v17	2sgImpCompNeg	
v17	2plPastprogNeg	
v17	2sgPreInd	
v17	2\*3plPreteritNegFam	
v17	1sgPreteritNeg	
v17	2\*3plPastprogFam	
v17	partPres	
v17	3plPreparfFam	
v17	3sgPreparfFam	
v17	2plPreteritNeg	
v17	3sgPreSubjNegFam	
v17	ProhibNorm	
v17	3sgPreSubjNeg	
v17	2plPreparfFam	
v17	2sgPreSubjNeg	
v17	2plPreparfNeg	
v17	1plImpCompNeg	
v17	3sgPreparfNegFam	
v17	3sgPreSubjFam	
v17	infApocope	
v17	2\*3sgPastprog	
v17	2\*3plPastprogNegFam	
